,Biomass,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2023-10-02 04:00:00+02:00,352.0,1469.0,11.0,,342.0,,659.0,2315.0,320.0,,35900.0,0.0,73.0,0.0,,2376.0
2023-10-02 05:00:00+02:00,354.0,1529.0,11.0,,343.0,,748.0,2215.0,271.0,,35340.0,0.0,69.0,0.0,,2401.0
2023-10-02 06:00:00+02:00,353.0,2631.0,11.0,,342.0,,658.0,2205.0,456.0,,35164.0,0.0,67.0,13.0,,2420.0
2023-10-02 07:00:00+02:00,354.0,3181.0,11.0,,262.0,,119.0,2241.0,1196.0,,36067.0,223.0,61.0,40.0,,2582.0
2023-10-02 08:00:00+02:00,353.0,3393.0,11.0,,148.0,272.0,,2395.0,1737.0,,36744.0,238.0,56.0,34.0,,2913.0
2023-10-02 09:00:00+02:00,354.0,3427.0,11.0,,144.0,260.0,,2574.0,1384.0,,36729.0,835.0,56.0,41.0,,3105.0
2023-10-02 10:00:00+02:00,354.0,3323.0,11.0,,145.0,,74.0,2342.0,1145.0,,36642.0,3431.0,59.0,83.0,,2986.0
2023-10-02 11:00:00+02:00,353.0,3426.0,11.0,,144.0,62.0,,2115.0,532.0,,36608.0,6744.0,50.0,168.0,,2335.0
2023-10-02 12:00:00+02:00,352.0,3284.0,11.0,,145.0,141.0,,2118.0,598.0,,36572.0,9173.0,51.0,224.0,,1871.0
2023-10-02 13:00:00+02:00,349.0,2521.0,11.0,,145.0,141.0,,2150.0,452.0,,36865.0,10640.0,52.0,251.0,,1847.0
2023-10-02 14:00:00+02:00,345.0,1646.0,11.0,,143.0,,14.0,2190.0,384.0,,37382.0,11197.0,50.0,259.0,,1956.0
2023-10-02 15:00:00+02:00,348.0,1711.0,11.0,,143.0,,281.0,2084.0,281.0,,37299.0,11042.0,44.0,277.0,,2276.0
2023-10-02 16:00:00+02:00,344.0,2087.0,11.0,,143.0,177.0,,2148.0,287.0,,37404.0,10093.0,52.0,210.0,,2598.0
2023-10-02 17:00:00+02:00,346.0,2796.0,11.0,,143.0,236.0,,2180.0,596.0,,37577.0,8088.0,53.0,142.0,,2790.0
2023-10-02 18:00:00+02:00,348.0,3394.0,11.0,,143.0,512.0,,2313.0,1030.0,,37605.0,5098.0,55.0,111.0,,3085.0
2023-10-02 19:00:00+02:00,347.0,3571.0,11.0,,143.0,1424.0,,2629.0,2252.0,,37705.0,1880.0,57.0,132.0,,3542.0
2023-10-02 20:00:00+02:00,348.0,3542.0,11.0,,143.0,1577.0,,2852.0,2614.0,,36763.0,0.0,61.0,232.0,,4863.0
2023-10-02 21:00:00+02:00,349.0,3107.0,11.0,,143.0,1212.0,,2863.0,2183.0,,36477.0,0.0,63.0,304.0,,6404.0
2023-10-02 22:00:00+02:00,349.0,3153.0,11.0,,143.0,738.0,,2478.0,1663.0,,36675.0,0.0,62.0,259.0,,7464.0
2023-10-02 23:00:00+02:00,348.0,2713.0,11.0,,143.0,492.0,,2246.0,1003.0,,36923.0,0.0,63.0,296.0,,8175.0
2023-10-03 00:00:00+02:00,342.0,2480.0,6.0,,144.0,312.0,,20.0,1121.0,,36883.0,0.0,63.0,361.0,,8541.0
2023-10-03 01:00:00+02:00,349.0,2151.0,1.0,,168.0,312.0,,2134.0,1036.0,,36565.0,0.0,64.0,354.0,,8832.0
2023-10-03 02:00:00+02:00,351.0,1158.0,1.0,,206.0,197.0,,2149.0,650.0,,36596.0,0.0,66.0,426.0,,9004.0
2023-10-03 03:00:00+02:00,349.0,1025.0,1.0,,207.0,,464.0,2096.0,480.0,,36550.0,0.0,66.0,595.0,,8606.0
2023-10-03 04:00:00+02:00,351.0,685.0,1.0,,207.0,,1103.0,2009.0,311.0,,34505.0,0.0,66.0,533.0,,8260.0
2023-10-03 05:00:00+02:00,350.0,690.0,1.0,,208.0,,1150.0,1963.0,135.0,,34089.0,0.0,67.0,632.0,,7571.0
2023-10-03 06:00:00+02:00,347.0,693.0,1.0,,209.0,,1149.0,2026.0,151.0,,34316.0,0.0,63.0,568.0,,7160.0
2023-10-03 07:00:00+02:00,351.0,634.0,1.0,,209.0,,347.0,2052.0,567.0,,35265.0,224.0,63.0,620.0,,7206.0
2023-10-03 08:00:00+02:00,351.0,686.0,1.0,,209.0,183.0,,2098.0,867.0,,37345.0,237.0,62.0,535.0,,7569.0
2023-10-03 09:00:00+02:00,351.0,664.0,1.0,,210.0,220.0,,2248.0,1428.0,,38020.0,615.0,61.0,395.0,,7458.0
2023-10-03 10:00:00+02:00,352.0,662.0,1.0,,209.0,312.0,,2179.0,1497.0,,37974.0,2068.0,63.0,471.0,,7379.0
2023-10-03 11:00:00+02:00,354.0,849.0,1.0,,273.0,76.0,,2141.0,1169.0,,38120.0,3933.0,55.0,561.0,,7524.0
2023-10-03 12:00:00+02:00,354.0,1129.0,1.0,,318.0,,335.0,2090.0,1012.0,,37555.0,5385.0,57.0,517.0,,8485.0
2023-10-03 13:00:00+02:00,354.0,1076.0,1.0,,248.0,,517.0,2013.0,757.0,,36746.0,6358.0,59.0,431.0,,9192.0
2023-10-03 14:00:00+02:00,352.0,1289.0,1.0,,250.0,,616.0,1949.0,738.0,,35541.0,6977.0,58.0,397.0,,9081.0
2023-10-03 15:00:00+02:00,347.0,1619.0,1.0,,321.0,,426.0,2130.0,966.0,,35052.0,5273.0,57.0,342.0,,6196.0
2023-10-03 16:00:00+02:00,351.0,1398.0,1.0,,245.0,,425.0,2122.0,1096.0,,32765.0,5882.0,59.0,316.0,,7712.0
2023-10-03 17:00:00+02:00,348.0,1134.0,1.0,,143.0,,351.0,2176.0,1119.0,,32851.0,5806.0,60.0,332.0,,7837.0
2023-10-03 18:00:00+02:00,352.0,1278.0,1.0,,485.0,,402.0,2315.0,1001.0,,34961.0,3817.0,60.0,297.0,,7067.0
2023-10-03 19:00:00+02:00,352.0,1542.0,1.0,,415.0,,37.0,2470.0,1507.0,,36889.0,1480.0,60.0,313.0,,5731.0
2023-10-03 20:00:00+02:00,354.0,1756.0,1.0,,372.0,804.0,,2656.0,1779.0,,37619.0,0.0,61.0,377.0,,4341.0
2023-10-03 21:00:00+02:00,354.0,1898.0,1.0,,373.0,786.0,,2515.0,1945.0,,37833.0,0.0,61.0,421.0,,3868.0
2023-10-03 22:00:00+02:00,352.0,1746.0,1.0,,211.0,171.0,,2257.0,1306.0,,37631.0,0.0,62.0,314.0,,3836.0
2023-10-03 23:00:00+02:00,354.0,1584.0,1.0,,145.0,,384.0,2157.0,1312.0,,37770.0,0.0,60.0,248.0,,3571.0
2023-10-04 00:00:00+02:00,352.0,1589.0,1.0,,146.0,,727.0,2114.0,939.0,,37963.0,0.0,60.0,199.0,,3450.0
2023-10-04 01:00:00+02:00,351.0,1119.0,1.0,,146.0,,627.0,2086.0,730.0,,35764.0,0.0,62.0,197.0,,3267.0
2023-10-04 02:00:00+02:00,353.0,690.0,1.0,,145.0,,1004.0,2075.0,441.0,,34505.0,0.0,63.0,191.0,,3098.0
2023-10-04 03:00:00+02:00,353.0,640.0,1.0,,145.0,,1141.0,2176.0,186.0,,33992.0,0.0,64.0,155.0,,2915.0
2023-10-04 04:00:00+02:00,354.0,617.0,1.0,,145.0,,1138.0,2206.0,92.0,,33694.0,0.0,61.0,124.0,,2806.0
2023-10-04 05:00:00+02:00,354.0,682.0,1.0,,145.0,,1134.0,2186.0,277.0,,34706.0,0.0,63.0,99.0,,2580.0
2023-10-04 06:00:00+02:00,354.0,898.0,1.0,,145.0,,356.0,2171.0,587.0,,36093.0,0.0,63.0,98.0,,2495.0
2023-10-04 07:00:00+02:00,352.0,1867.0,1.0,,145.0,545.0,,2398.0,1262.0,,37543.0,226.0,62.0,111.0,,2511.0
2023-10-04 08:00:00+02:00,352.0,2314.0,1.0,,145.0,1208.0,,2568.0,1776.0,,38224.0,243.0,61.0,113.0,,2476.0
2023-10-04 09:00:00+02:00,352.0,2708.0,1.0,,145.0,1077.0,,2643.0,1646.0,,38367.0,757.0,58.0,92.0,,2367.0
2023-10-04 10:00:00+02:00,350.0,2821.0,1.0,,186.0,871.0,,2571.0,1294.0,,38350.0,3149.0,52.0,104.0,,1960.0
2023-10-04 11:00:00+02:00,352.0,3111.0,1.0,,699.0,598.0,,2413.0,865.0,,38248.0,6200.0,48.0,109.0,,1489.0
2023-10-04 12:00:00+02:00,351.0,1961.0,1.0,,297.0,128.0,,2251.0,512.0,,38247.0,8409.0,47.0,100.0,,1391.0
2023-10-04 13:00:00+02:00,341.0,1624.0,1.0,,145.0,66.0,,2156.0,460.0,,37843.0,9609.0,52.0,81.0,,1586.0
2023-10-04 14:00:00+02:00,350.0,1538.0,1.0,,145.0,,306.0,2014.0,611.0,,38209.0,9970.0,52.0,67.0,,1742.0
2023-10-04 15:00:00+02:00,347.0,1582.0,1.0,,145.0,,692.0,2047.0,373.0,,38582.0,9762.0,55.0,69.0,,1903.0
2023-10-04 16:00:00+02:00,348.0,1511.0,1.0,,145.0,,431.0,2195.0,154.0,,38989.0,8683.0,55.0,62.0,,1949.0
2023-10-04 17:00:00+02:00,347.0,1961.0,1.0,,145.0,,33.0,2308.0,472.0,,39059.0,6830.0,55.0,41.0,,1873.0
2023-10-04 18:00:00+02:00,342.0,2684.0,1.0,,145.0,246.0,,2384.0,667.0,,38923.0,4212.0,55.0,48.0,,1773.0
2023-10-04 19:00:00+02:00,342.0,2840.0,1.0,,145.0,683.0,,2544.0,1517.0,,39061.0,1581.0,56.0,54.0,,1477.0
2023-10-04 20:00:00+02:00,345.0,2800.0,1.0,,145.0,1158.0,,2764.0,2292.0,,39631.0,0.0,56.0,48.0,,1447.0
2023-10-04 21:00:00+02:00,347.0,2732.0,1.0,,145.0,1079.0,,2644.0,2137.0,,39688.0,0.0,58.0,88.0,,1631.0
2023-10-04 22:00:00+02:00,339.0,2746.0,1.0,,144.0,524.0,,2436.0,1265.0,,39446.0,0.0,58.0,97.0,,1645.0
2023-10-04 23:00:00+02:00,344.0,2747.0,1.0,,144.0,658.0,,2299.0,750.0,,39419.0,0.0,60.0,85.0,,1683.0
2023-10-05 00:00:00+02:00,352.0,2710.0,6.0,,142.0,718.0,,8.0,886.0,,38967.0,0.0,61.0,90.0,,1624.0
2023-10-05 01:00:00+02:00,355.0,2172.0,6.0,,142.0,426.0,,2008.0,815.0,,38058.0,0.0,60.0,95.0,,1570.0
2023-10-05 02:00:00+02:00,355.0,1446.0,1.0,,144.0,,156.0,1978.0,590.0,,37786.0,0.0,60.0,81.0,,1627.0
2023-10-05 03:00:00+02:00,354.0,1497.0,1.0,,144.0,,350.0,1928.0,562.0,,37912.0,0.0,61.0,83.0,,1644.0
2023-10-05 04:00:00+02:00,353.0,1444.0,1.0,,146.0,,423.0,2030.0,381.0,,37546.0,0.0,62.0,83.0,,1656.0
2023-10-05 05:00:00+02:00,351.0,1507.0,1.0,,145.0,0.0,,2087.0,360.0,,37831.0,0.0,61.0,73.0,,1529.0
2023-10-05 06:00:00+02:00,347.0,1732.0,1.0,,145.0,93.0,,2099.0,532.0,,37735.0,0.0,58.0,61.0,,1373.0
2023-10-05 07:00:00+02:00,347.0,2882.0,1.0,,145.0,693.0,,2195.0,1121.0,,37881.0,224.0,51.0,62.0,,1275.0
2023-10-05 08:00:00+02:00,347.0,3850.0,1.0,,145.0,1259.0,,2401.0,1617.0,,38079.0,239.0,51.0,62.0,,1295.0
2023-10-05 09:00:00+02:00,346.0,4053.0,1.0,,145.0,1316.0,,2510.0,1190.0,,38370.0,721.0,55.0,59.0,,1341.0
2023-10-05 10:00:00+02:00,347.0,3895.0,1.0,,144.0,916.0,,2443.0,1042.0,,38552.0,3043.0,54.0,57.0,,1224.0
2023-10-05 11:00:00+02:00,345.0,3466.0,1.0,,144.0,561.0,,2167.0,558.0,,38396.0,6286.0,52.0,57.0,,975.0
2023-10-05 12:00:00+02:00,344.0,2883.0,1.0,,145.0,196.0,,2144.0,365.0,,38210.0,8690.0,52.0,55.0,,781.0
2023-10-05 13:00:00+02:00,345.0,3077.0,1.0,,145.0,681.0,,2021.0,531.0,,38299.0,10338.0,54.0,40.0,,806.0
2023-10-05 14:00:00+02:00,344.0,3055.0,1.0,,145.0,455.0,,1927.0,499.0,,38304.0,10731.0,55.0,26.0,,815.0
2023-10-05 15:00:00+02:00,345.0,2798.0,1.0,,145.0,201.0,,1966.0,287.0,,38473.0,10582.0,54.0,19.0,,795.0
2023-10-05 16:00:00+02:00,345.0,2673.0,11.0,,144.0,210.0,,2078.0,590.0,,38180.0,9501.0,54.0,10.0,,766.0
2023-10-05 17:00:00+02:00,343.0,2566.0,11.0,,144.0,254.0,,2038.0,974.0,,38025.0,7522.0,56.0,7.0,,787.0
2023-10-05 18:00:00+02:00,338.0,3408.0,11.0,,144.0,361.0,,2234.0,1114.0,,38544.0,4640.0,56.0,7.0,,753.0
2023-10-05 19:00:00+02:00,343.0,3703.0,11.0,,144.0,1031.0,,2564.0,1997.0,,38886.0,1710.0,55.0,5.0,,759.0
2023-10-05 20:00:00+02:00,345.0,4001.0,11.0,,143.0,1750.0,,2881.0,2526.0,,39000.0,0.0,56.0,4.0,,874.0
2023-10-05 21:00:00+02:00,345.0,3746.0,11.0,,144.0,1667.0,,2841.0,2238.0,,38886.0,0.0,57.0,8.0,,1071.0
2023-10-05 22:00:00+02:00,347.0,3546.0,11.0,,143.0,1100.0,,2390.0,1628.0,,38849.0,0.0,59.0,19.0,,1223.0
2023-10-05 23:00:00+02:00,348.0,3442.0,11.0,,141.0,915.0,,2277.0,1220.0,,38984.0,0.0,59.0,27.0,,1427.0
2023-10-06 00:00:00+02:00,346.0,3351.0,11.0,,141.0,614.0,,2129.0,1092.0,,39197.0,0.0,59.0,42.0,,1567.0
2023-10-06 01:00:00+02:00,348.0,3332.0,11.0,,142.0,384.0,,2045.0,697.0,,39299.0,0.0,59.0,52.0,,1584.0
2023-10-06 02:00:00+02:00,340.0,2778.0,1.0,,143.0,50.0,,1989.0,353.0,,39263.0,0.0,59.0,32.0,,1549.0
2023-10-06 03:00:00+02:00,337.0,2247.0,1.0,,144.0,,43.0,1957.0,127.0,,39010.0,0.0,61.0,23.0,,1614.0
2023-10-06 04:00:00+02:00,342.0,1523.0,1.0,,145.0,,250.0,1900.0,144.0,,39355.0,0.0,61.0,37.0,,1588.0
2023-10-06 05:00:00+02:00,348.0,1418.0,1.0,,145.0,,402.0,1948.0,206.0,,39560.0,0.0,60.0,42.0,,1623.0
2023-10-06 06:00:00+02:00,345.0,1400.0,1.0,,145.0,,277.0,2133.0,359.0,,39517.0,0.0,60.0,36.0,,1612.0
2023-10-06 07:00:00+02:00,329.0,2746.0,1.0,,145.0,423.0,,2280.0,861.0,,39722.0,222.0,58.0,44.0,,1611.0
2023-10-06 08:00:00+02:00,331.0,3230.0,1.0,,145.0,1304.0,,2580.0,1366.0,,39904.0,236.0,58.0,37.0,,1702.0
2023-10-06 09:00:00+02:00,330.0,3357.0,1.0,,145.0,1382.0,,2648.0,1224.0,,40063.0,757.0,55.0,44.0,,1765.0
2023-10-06 10:00:00+02:00,331.0,3378.0,1.0,,144.0,936.0,,2280.0,901.0,,39533.0,3366.0,51.0,48.0,,1675.0
2023-10-06 11:00:00+02:00,332.0,2907.0,1.0,,144.0,697.0,,2105.0,431.0,,38514.0,6833.0,54.0,43.0,,1289.0
2023-10-06 12:00:00+02:00,332.0,1535.0,1.0,,144.0,186.0,,2045.0,309.0,,37767.0,9388.0,53.0,57.0,,1081.0
2023-10-06 13:00:00+02:00,341.0,1334.0,1.0,,144.0,,495.0,1917.0,406.0,,37214.0,10906.0,54.0,57.0,,1187.0
2023-10-06 14:00:00+02:00,342.0,1259.0,1.0,,143.0,,907.0,1854.0,367.0,,37322.0,11506.0,52.0,49.0,,1273.0
2023-10-06 15:00:00+02:00,344.0,1225.0,1.0,,143.0,,1042.0,1814.0,214.0,,36753.0,11272.0,53.0,36.0,,1318.0
2023-10-06 16:00:00+02:00,344.0,1338.0,1.0,,143.0,,762.0,1832.0,215.0,,36534.0,10202.0,51.0,28.0,,1333.0
2023-10-06 17:00:00+02:00,344.0,1620.0,1.0,,143.0,,191.0,2007.0,558.0,,36514.0,8257.0,49.0,18.0,,1283.0
2023-10-06 18:00:00+02:00,346.0,2667.0,1.0,,143.0,488.0,,2103.0,825.0,,37108.0,5182.0,55.0,17.0,,1174.0
2023-10-06 19:00:00+02:00,344.0,3041.0,1.0,,143.0,833.0,,2365.0,1797.0,,37223.0,1821.0,57.0,12.0,,1106.0
2023-10-06 20:00:00+02:00,345.0,3100.0,1.0,,143.0,983.0,,2657.0,2159.0,,37400.0,0.0,58.0,10.0,,1144.0
2023-10-06 21:00:00+02:00,345.0,3004.0,1.0,,143.0,1025.0,,2555.0,2010.0,,36828.0,0.0,57.0,13.0,,1359.0
2023-10-06 22:00:00+02:00,345.0,2617.0,1.0,,143.0,524.0,,2427.0,1265.0,,36385.0,0.0,58.0,30.0,,1645.0
2023-10-06 23:00:00+02:00,344.0,2738.0,1.0,,145.0,525.0,,2399.0,1037.0,,36672.0,0.0,59.0,22.0,,1948.0
2023-10-07 00:00:00+02:00,344.0,2956.0,6.0,,145.0,403.0,,2429.0,1202.0,,35528.0,0.0,60.0,18.0,,1987.0
2023-10-07 01:00:00+02:00,345.0,1839.0,11.0,,145.0,,248.0,2070.0,873.0,,35259.0,0.0,61.0,31.0,,2046.0
2023-10-07 02:00:00+02:00,344.0,1140.0,11.0,,245.0,,891.0,1929.0,474.0,,35351.0,0.0,62.0,37.0,,2035.0
2023-10-07 03:00:00+02:00,346.0,891.0,11.0,,280.0,,1018.0,1907.0,449.0,,35509.0,0.0,61.0,39.0,,1944.0
2023-10-07 04:00:00+02:00,346.0,841.0,11.0,,281.0,,1314.0,1812.0,240.0,,35055.0,0.0,62.0,56.0,,1983.0
2023-10-07 05:00:00+02:00,346.0,616.0,11.0,,281.0,,1359.0,1817.0,203.0,,34486.0,0.0,63.0,63.0,,1980.0
2023-10-07 06:00:00+02:00,347.0,558.0,11.0,,281.0,,1358.0,1847.0,245.0,,34739.0,0.0,62.0,68.0,,1949.0
2023-10-07 07:00:00+02:00,345.0,570.0,11.0,,265.0,,263.0,1969.0,661.0,,35486.0,221.0,63.0,68.0,,1999.0
2023-10-07 08:00:00+02:00,345.0,566.0,11.0,,147.0,353.0,,2125.0,824.0,,35875.0,233.0,63.0,79.0,,2278.0
2023-10-07 09:00:00+02:00,343.0,481.0,11.0,,144.0,710.0,,2203.0,942.0,,35837.0,731.0,63.0,92.0,,2279.0
2023-10-07 10:00:00+02:00,345.0,468.0,11.0,,143.0,558.0,,2135.0,1309.0,,35889.0,3340.0,63.0,71.0,,2163.0
2023-10-07 11:00:00+02:00,345.0,459.0,11.0,,143.0,,475.0,1908.0,843.0,,35730.0,6831.0,62.0,76.0,,1903.0
2023-10-07 12:00:00+02:00,345.0,467.0,11.0,,144.0,,1014.0,1843.0,467.0,,34224.0,9450.0,62.0,71.0,,1607.0
2023-10-07 13:00:00+02:00,343.0,458.0,11.0,,143.0,,1377.0,1804.0,677.0,,33456.0,11001.0,69.0,54.0,,1719.0
2023-10-07 14:00:00+02:00,345.0,448.0,11.0,,144.0,,1405.0,1696.0,535.0,,33143.0,11560.0,68.0,49.0,,2029.0
2023-10-07 15:00:00+02:00,342.0,468.0,11.0,,143.0,,1394.0,1639.0,305.0,,32854.0,11360.0,83.0,68.0,,2092.0
2023-10-07 16:00:00+02:00,343.0,488.0,11.0,,143.0,,1151.0,1672.0,528.0,,32956.0,10306.0,91.0,71.0,,2069.0
2023-10-07 17:00:00+02:00,343.0,708.0,11.0,,143.0,,121.0,1721.0,788.0,,35326.0,8216.0,93.0,64.0,,1973.0
2023-10-07 18:00:00+02:00,344.0,1192.0,11.0,,143.0,572.0,,1920.0,1052.0,,36787.0,5080.0,95.0,62.0,,1787.0
2023-10-07 19:00:00+02:00,347.0,1788.0,11.0,,143.0,750.0,,2344.0,1615.0,,37229.0,1747.0,102.0,63.0,,1777.0
2023-10-07 20:00:00+02:00,347.0,1853.0,11.0,,143.0,775.0,,2630.0,1587.0,,37411.0,0.0,101.0,70.0,,2212.0
2023-10-07 21:00:00+02:00,344.0,1876.0,11.0,,143.0,901.0,,2487.0,1448.0,,37448.0,0.0,99.0,77.0,,2637.0
2023-10-07 22:00:00+02:00,348.0,1753.0,11.0,,143.0,252.0,,2260.0,802.0,,37284.0,0.0,100.0,88.0,,3002.0
2023-10-07 23:00:00+02:00,352.0,1242.0,11.0,,143.0,273.0,,2191.0,1092.0,,37318.0,0.0,103.0,93.0,,3249.0
2023-10-08 00:00:00+02:00,345.0,1054.0,11.0,,144.0,339.0,,2065.0,961.0,,37219.0,0.0,102.0,102.0,,3258.0
2023-10-08 01:00:00+02:00,350.0,1129.0,11.0,,144.0,145.0,,2033.0,897.0,,37103.0,0.0,98.0,72.0,,3011.0
2023-10-08 02:00:00+02:00,350.0,1132.0,11.0,,219.0,,311.0,1915.0,855.0,,37063.0,0.0,100.0,63.0,,2735.0
2023-10-08 03:00:00+02:00,352.0,1141.0,11.0,,300.0,,198.0,1899.0,555.0,,37329.0,0.0,99.0,45.0,,2415.0
2023-10-08 04:00:00+02:00,350.0,890.0,11.0,,387.0,,466.0,1865.0,423.0,,37293.0,0.0,105.0,19.0,,1994.0
2023-10-08 05:00:00+02:00,350.0,852.0,11.0,,388.0,,426.0,1786.0,201.0,,37420.0,0.0,104.0,23.0,,1616.0
2023-10-08 06:00:00+02:00,349.0,836.0,11.0,,389.0,,462.0,1804.0,300.0,,37539.0,0.0,97.0,10.0,,1411.0
2023-10-08 07:00:00+02:00,351.0,827.0,11.0,,388.0,59.0,,1919.0,504.0,,37543.0,224.0,94.0,0.0,,1454.0
2023-10-08 08:00:00+02:00,351.0,840.0,11.0,,388.0,315.0,,2207.0,765.0,,37680.0,235.0,92.0,0.0,,1391.0
2023-10-08 09:00:00+02:00,352.0,813.0,11.0,,389.0,204.0,,2356.0,1150.0,,37720.0,686.0,95.0,4.0,,1304.0
2023-10-08 10:00:00+02:00,350.0,764.0,11.0,,292.0,241.0,,2347.0,1169.0,,37611.0,3162.0,94.0,1.0,,1298.0
2023-10-08 11:00:00+02:00,349.0,815.0,11.0,,143.0,80.0,,2149.0,861.0,,37723.0,6554.0,95.0,0.0,,1093.0
2023-10-08 12:00:00+02:00,349.0,768.0,11.0,,143.0,,404.0,2071.0,610.0,,37447.0,9182.0,92.0,3.0,,876.0
2023-10-08 13:00:00+02:00,350.0,750.0,11.0,,142.0,,657.0,1977.0,853.0,,37251.0,10716.0,93.0,0.0,,786.0
2023-10-08 14:00:00+02:00,348.0,730.0,11.0,,143.0,,823.0,1856.0,740.0,,37262.0,11287.0,96.0,0.0,,776.0
2023-10-08 15:00:00+02:00,349.0,740.0,11.0,,143.0,,1009.0,1751.0,246.0,,37536.0,10981.0,99.0,1.0,,758.0
2023-10-08 16:00:00+02:00,346.0,873.0,11.0,,143.0,,694.0,1722.0,221.0,,37333.0,9922.0,101.0,3.0,,765.0
2023-10-08 17:00:00+02:00,348.0,1181.0,11.0,,143.0,,411.0,1914.0,521.0,,37235.0,7875.0,105.0,8.0,,782.0
2023-10-08 18:00:00+02:00,347.0,1709.0,11.0,,143.0,167.0,,2040.0,839.0,,37261.0,4798.0,103.0,2.0,,737.0
2023-10-08 19:00:00+02:00,349.0,2746.0,11.0,,143.0,807.0,,2342.0,1705.0,,37241.0,1605.0,106.0,0.0,,726.0
2023-10-08 20:00:00+02:00,351.0,2999.0,11.0,,141.0,1289.0,,2748.0,2368.0,,37282.0,0.0,105.0,0.0,,814.0
2023-10-08 21:00:00+02:00,355.0,2762.0,11.0,,142.0,1552.0,,2793.0,2287.0,,37636.0,0.0,99.0,0.0,,927.0
2023-10-08 22:00:00+02:00,355.0,2659.0,11.0,,143.0,962.0,,2422.0,1306.0,,38066.0,0.0,99.0,6.0,,1097.0
2023-10-08 23:00:00+02:00,348.0,2651.0,11.0,,143.0,1066.0,,2308.0,848.0,,38046.0,0.0,101.0,8.0,,10.0
2023-10-09 00:00:00+02:00,353.0,2725.0,11.0,,142.0,963.0,,2098.0,898.0,,38039.0,0.0,103.0,54.0,,1289.0
2023-10-09 01:00:00+02:00,355.0,2341.0,11.0,,144.0,402.0,,2035.0,482.0,,37784.0,0.0,103.0,45.0,,1330.0
2023-10-09 02:00:00+02:00,354.0,1662.0,11.0,,145.0,20.0,,1957.0,425.0,,37801.0,0.0,108.0,29.0,,1419.0
2023-10-09 03:00:00+02:00,356.0,1594.0,11.0,,175.0,76.0,,1858.0,342.0,,37772.0,0.0,108.0,26.0,,1579.0
2023-10-09 04:00:00+02:00,354.0,1318.0,11.0,,265.0,,280.0,1776.0,242.0,,37728.0,0.0,109.0,27.0,,1716.0
2023-10-09 05:00:00+02:00,353.0,1314.0,11.0,,265.0,,386.0,1759.0,145.0,,38151.0,0.0,94.0,45.0,,1682.0
2023-10-09 06:00:00+02:00,354.0,1415.0,11.0,,264.0,,127.0,1793.0,163.0,,38293.0,0.0,86.0,43.0,,1601.0
2023-10-09 07:00:00+02:00,354.0,2769.0,11.0,,296.0,396.0,,1944.0,498.0,,38632.0,227.0,86.0,24.0,,1538.0
2023-10-09 08:00:00+02:00,357.0,4014.0,11.0,,326.0,1143.0,,2185.0,971.0,,39088.0,239.0,87.0,13.0,,1408.0
2023-10-09 09:00:00+02:00,356.0,4430.0,11.0,,327.0,1250.0,,2403.0,1825.0,,39574.0,652.0,89.0,15.0,,1351.0
2023-10-09 10:00:00+02:00,356.0,4515.0,11.0,,213.0,1194.0,,2410.0,1583.0,,39621.0,2921.0,87.0,16.0,,1183.0
2023-10-09 11:00:00+02:00,356.0,4214.0,11.0,,136.0,820.0,,2343.0,816.0,,39638.0,6120.0,85.0,13.0,,949.0
2023-10-09 12:00:00+02:00,357.0,4015.0,11.0,,137.0,621.0,,2220.0,699.0,,39492.0,8759.0,82.0,14.0,,803.0
2023-10-09 13:00:00+02:00,356.0,4140.0,11.0,,135.0,778.0,,2141.0,489.0,,39449.0,10408.0,83.0,17.0,,758.0
2023-10-09 14:00:00+02:00,354.0,4265.0,11.0,,133.0,594.0,,2071.0,409.0,,39695.0,11020.0,85.0,20.0,,811.0
2023-10-09 15:00:00+02:00,353.0,4270.0,11.0,,131.0,,112.0,1971.0,292.0,,39917.0,10654.0,84.0,17.0,,808.0
2023-10-09 16:00:00+02:00,353.0,4185.0,11.0,,131.0,,28.0,1943.0,460.0,,39833.0,9537.0,90.0,35.0,,864.0
2023-10-09 17:00:00+02:00,354.0,4274.0,11.0,,131.0,229.0,,2036.0,655.0,,39899.0,7462.0,89.0,31.0,,812.0
2023-10-09 18:00:00+02:00,353.0,4507.0,11.0,,130.0,892.0,,2325.0,1657.0,,39894.0,4498.0,89.0,29.0,,776.0
2023-10-09 19:00:00+02:00,353.0,4333.0,11.0,,130.0,1564.0,,2709.0,2538.0,,39464.0,1489.0,90.0,0.0,,768.0
2023-10-09 20:00:00+02:00,354.0,4493.0,11.0,,136.0,1765.0,,3003.0,3161.0,,39815.0,0.0,92.0,0.0,,841.0
2023-10-09 21:00:00+02:00,354.0,3970.0,11.0,,292.0,1384.0,,2774.0,2727.0,,39332.0,0.0,94.0,33.0,,921.0
